id,userID,type,startDate,endDate,distanceTravelled,created_at,numberOfBriskChunks,steps,userChanged
5a04918d0e8674b69643ad4f,59e730150e8674b6962e717a,0,2017-11-09 09:51:02,2017-11-09 09:51:02,0,2017-11-09 17:34:18,0,1,0
5a04e79d0e8674b696448b0a,59e730150e8674b6962e717a,0,2017-11-09 18:18:54,2017-11-09 18:25:15,0,2017-11-09 23:41:21,0,0,0
5a04e79d0e8674b696448b0e,59e730150e8674b6962e717a,0,2017-11-09 18:56:42,2017-11-09 19:26:03,0,2017-11-09 23:41:21,0,0,0
5a04e79d0e8674b696448b13,59e730150e8674b6962e717a,0,2017-11-09 23:00:45,2017-11-09 23:31:34,0,2017-11-09 23:41:21,0,0,0
5a05d1070e8674b69645f5f0,59e730150e8674b6962e717a,0,2017-11-10 12:10:15,2017-11-10 12:41:25,0,2017-11-10 16:17:11,0,0,0
5a06b56b0e8674b69646e77d,59e730150e8674b6962e717a,0,2017-11-10 17:43:18,2017-11-10 17:53:49,0,2017-11-11 08:31:41,0,0,0
5a06b56b0e8674b69646e781,59e730150e8674b6962e717a,0,2017-11-10 20:08:01,2017-11-10 20:41:47,0,2017-11-11 08:31:41,0,0,0
5a070a590e8674b69647472c,59e730150e8674b6962e717a,0,2017-11-11 09:59:45,2017-11-11 10:13:39,0,2017-11-11 14:34:05,0,0,0
5a070a590e8674b69647472e,59e730150e8674b6962e717a,0,2017-11-11 11:45:26,2017-11-11 11:48:50,56.374010133908,2017-11-11 14:34:05,0,142,0
5a070a590e8674b69647472f,59e730150e8674b6962e717a,0,2017-11-11 11:47:13,2017-11-11 11:51:38,0,2017-11-11 14:34:05,0,0,0
5a08395c0e8674b69648a5a1,59e730150e8674b6962e717a,0,2017-11-11 14:47:11,2017-11-11 15:17:37,0,2017-11-12 12:06:52,0,0,0
5a095aea0e8674b69649f533,59e730150e8674b6962e717a,0,2017-11-12 14:01:49,2017-11-12 14:20:53,0,2017-11-13 08:42:19,0,0,0
5a095aea0e8674b69649f538,59e730150e8674b6962e717a,0,2017-11-12 16:52:16,2017-11-12 17:19:15,0,2017-11-13 08:42:19,0,0,0
5a129c052d1de00744123eee,59e730150e8674b6962e717a,0,2017-11-13 09:49:14,2017-11-13 09:57:41,2020.13206489478,2017-11-20 09:10:37,0,296,0
5a129c052d1de00744123eef,59e730150e8674b6962e717a,0,2017-11-13 09:51:04,2017-11-13 10:29:12,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123ef0,59e730150e8674b6962e717a,0,2017-11-13 10:24:02,2017-11-13 10:33:40,392.586301554499,2017-11-20 09:10:37,0,450,0
5a129c052d1de00744123ef2,59e730150e8674b6962e717a,0,2017-11-13 11:36:17,2017-11-13 11:38:20,55.2134823755582,2017-11-20 09:10:37,0,10,0
5a129c052d1de00744123ef3,59e730150e8674b6962e717a,0,2017-11-13 11:36:18,2017-11-13 12:11:52,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123efa,59e730150e8674b6962e717a,0,2017-11-15 10:09:34,2017-11-15 10:36:57,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123efd,59e730150e8674b6962e717a,0,2017-11-15 23:21:36,2017-11-15 23:31:57,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f00,59e730150e8674b6962e717a,0,2017-11-16 10:19:40,2017-11-16 10:47:45,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f08,59e730150e8674b6962e717a,0,2017-11-16 20:16:23,2017-11-16 20:30:47,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f0b,59e730150e8674b6962e717a,0,2017-11-16 20:40:28,2017-11-16 20:51:22,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f12,59e730150e8674b6962e717a,0,2017-11-17 13:13:57,2017-11-17 13:36:56,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f19,59e730150e8674b6962e717a,0,2017-11-17 21:04:30,2017-11-17 21:13:00,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f1c,59e730150e8674b6962e717a,0,2017-11-17 23:08:59,2017-11-17 23:18:37,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f1e,59e730150e8674b6962e717a,0,2017-11-17 23:31:27,2017-11-17 23:39:43,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f2e,59e730150e8674b6962e717a,0,2017-11-18 13:55:10,2017-11-18 15:01:31,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f3c,59e730150e8674b6962e717a,0,2017-11-18 18:20:50,2017-11-18 18:32:19,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f3f,59e730150e8674b6962e717a,0,2017-11-18 19:10:58,2017-11-18 19:29:38,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f49,59e730150e8674b6962e717a,0,2017-11-19 09:34:22,2017-11-19 09:46:32,0,2017-11-20 09:10:37,0,458,0
5a129c052d1de00744123f4a,59e730150e8674b6962e717a,0,2017-11-19 09:38:25,2017-11-19 10:12:23,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f4b,59e730150e8674b6962e717a,0,2017-11-19 09:58:23,2017-11-19 10:01:07,120.531781231995,2017-11-20 09:10:37,0,31,0
5a129c052d1de00744123f5d,59e730150e8674b6962e717a,0,2017-11-19 15:19:43,2017-11-19 15:49:27,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f60,59e730150e8674b6962e717a,0,2017-11-19 16:20:01,2017-11-19 17:08:07,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f61,59e730150e8674b6962e717a,0,2017-11-19 17:17:53,2017-11-19 17:30:44,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f68,59e730150e8674b6962e717a,0,2017-11-19 19:36:39,2017-11-19 19:59:00,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f69,59e730150e8674b6962e717a,0,2017-11-19 20:31:36,2017-11-19 20:43:56,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f6b,59e730150e8674b6962e717a,0,2017-11-19 21:02:10,2017-11-19 21:17:06,0,2017-11-20 09:10:37,0,0,0
5a129c052d1de00744123f6c,59e730150e8674b6962e717a,0,2017-11-19 21:14:16,2017-11-19 21:17:06,0,2017-11-20 09:10:37,0,63,0
5a13f6a12d1de00744149578,59e730150e8674b6962e717a,0,2017-11-20 19:20:48,2017-11-20 19:54:53,0,2017-11-21 09:49:21,0,0,0
5a13f6a12d1de0074414957e,59e730150e8674b6962e717a,0,2017-11-20 23:11:05,2017-11-20 23:36:43,0,2017-11-21 09:49:21,0,0,0
5a13f6a12d1de0074414957f,59e730150e8674b6962e717a,0,2017-11-20 23:15:36,2017-11-20 23:18:09,201.765514420355,2017-11-21 09:49:21,0,20,0
5a144c872d1de00744152b5d,59e730150e8674b6962e717a,0,2017-11-21 16:49:12,2017-11-21 16:53:59,0,2017-11-21 15:55:51,0,0,0
5a1564d82d1de007441677bc,59e730150e8674b6962e717a,0,2017-11-21 17:02:20,2017-11-21 17:16:59,0,2017-11-22 11:51:53,0,0,0
5a19484d2d1de007441bc6a1,59e730150e8674b6962e717a,0,2017-11-24 18:22:26,2017-11-24 18:49:21,0,2017-11-25 10:39:10,0,0,0
5a19484d2d1de007441bc6a4,59e730150e8674b6962e717a,0,2017-11-24 20:43:54,2017-11-24 21:08:40,0,2017-11-25 10:39:10,0,0,0
5a19a1072d1de007441c475d,59e730150e8674b6962e717a,0,2017-11-25 13:11:33,2017-11-25 13:53:26,0,2017-11-25 16:57:43,0,0,0
5a1a049e2d1de007441cf143,59e730150e8674b6962e717a,0,2017-11-25 16:58:21,2017-11-25 17:35:02,0,2017-11-26 00:02:39,0,0,0
5a1af01c2d1de007441dc5d2,59e730150e8674b6962e717a,0,2017-11-26 15:15:30,2017-11-26 15:39:59,0,2017-11-26 16:47:25,0,0,0
5a1b6ad72d1de007441e5af7,59e730150e8674b6962e717a,0,2017-11-26 18:04:09,2017-11-26 18:19:09,0,2017-11-27 01:31:03,0,0,0
5a1c2ad82d1de007441f179e,59e730150e8674b6962e717a,0,2017-11-27 09:05:03,2017-11-27 09:30:46,0,2017-11-27 15:10:17,0,0,0
5a1c2ad82d1de007441f17a1,59e730150e8674b6962e717a,0,2017-11-27 11:38:51,2017-11-27 11:43:06,0,2017-11-27 15:10:18,0,0,0
5a1c2ad82d1de007441f17a6,59e730150e8674b6962e717a,0,2017-11-27 13:49:48,2017-11-27 13:54:59,0,2017-11-27 15:10:18,0,0,0
5aa947d9d80161056a616cd9,59e730150e8674b6962e717a,0,2017-12-13 09:18:12,2017-12-13 09:52:13,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616cdd,59e730150e8674b6962e717a,0,2017-12-13 11:58:09,2017-12-13 12:03:00,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616ce1,59e730150e8674b6962e717a,0,2017-12-13 17:45:19,2017-12-13 17:52:34,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616ce3,59e730150e8674b6962e717a,0,2017-12-13 21:27:06,2017-12-13 22:05:30,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616ce8,59e730150e8674b6962e717a,0,2017-12-14 09:24:21,2017-12-14 09:54:45,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616cee,59e730150e8674b6962e717a,0,2017-12-14 18:46:58,2017-12-14 19:15:56,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616cf1,59e730150e8674b6962e717a,0,2017-12-15 10:07:56,2017-12-15 11:09:10,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616cf6,59e730150e8674b6962e717a,0,2017-12-15 17:14:26,2017-12-15 17:54:34,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616cf8,59e730150e8674b6962e717a,0,2017-12-15 18:01:32,2017-12-15 18:17:27,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616cfb,59e730150e8674b6962e717a,0,2017-12-16 07:51:57,2017-12-16 08:02:18,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d0b,59e730150e8674b6962e717a,0,2017-12-16 20:55:11,2017-12-16 21:12:04,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d11,59e730150e8674b6962e717a,0,2017-12-17 03:26:36,2017-12-17 03:43:50,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d15,59e730150e8674b6962e717a,0,2017-12-17 12:20:11,2017-12-17 12:27:33,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d22,59e730150e8674b6962e717a,0,2017-12-17 15:41:30,2017-12-17 16:04:04,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d27,59e730150e8674b6962e717a,0,2017-12-17 18:06:15,2017-12-17 18:27:43,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d29,59e730150e8674b6962e717a,0,2017-12-17 20:06:36,2017-12-17 20:35:45,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d33,59e730150e8674b6962e717a,0,2017-12-18 16:15:08,2017-12-18 16:37:40,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d36,59e730150e8674b6962e717a,0,2017-12-18 16:44:46,2017-12-18 16:55:02,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d48,59e730150e8674b6962e717a,0,2017-12-19 16:04:46,2017-12-19 16:31:27,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d4c,59e730150e8674b6962e717a,0,2017-12-19 19:39:53,2017-12-19 19:49:08,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d60,59e730150e8674b6962e717a,0,2017-12-20 20:50:43,2017-12-20 20:56:36,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d61,59e730150e8674b6962e717a,0,2017-12-20 21:04:30,2017-12-20 21:14:30,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d62,59e730150e8674b6962e717a,0,2017-12-21 09:46:52,2017-12-21 10:14:24,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d63,59e730150e8674b6962e717a,0,2017-12-21 16:54:48,2017-12-21 16:59:42,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d64,59e730150e8674b6962e717a,0,2017-12-21 17:37:02,2017-12-21 18:09:40,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d73,59e730150e8674b6962e717a,0,2018-03-06 22:51:57,2018-03-06 23:02:08,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d7d,59e730150e8674b6962e717a,0,2018-03-07 22:22:58,2018-03-07 22:31:58,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d80,59e730150e8674b6962e717a,0,2018-03-08 16:44:01,2018-03-08 17:06:48,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d81,59e730150e8674b6962e717a,0,2018-03-08 19:01:23,2018-03-08 19:06:42,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d83,59e730150e8674b6962e717a,0,2018-03-08 19:25:44,2018-03-08 19:59:43,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d85,59e730150e8674b6962e717a,0,2018-03-09 10:56:43,2018-03-09 11:02:24,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d86,59e730150e8674b6962e717a,0,2018-03-09 11:37:35,2018-03-09 12:11:15,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d8b,59e730150e8674b6962e717a,0,2018-03-09 15:17:55,2018-03-09 15:35:50,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d8f,59e730150e8674b6962e717a,0,2018-03-09 16:39:33,2018-03-09 17:02:12,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d94,59e730150e8674b6962e717a,0,2018-03-09 18:43:05,2018-03-09 19:08:02,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d99,59e730150e8674b6962e717a,0,2018-03-09 21:42:33,2018-03-09 22:21:38,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616d9d,59e730150e8674b6962e717a,0,2018-03-10 12:43:17,2018-03-10 12:48:44,0,2018-03-14 16:04:53,0,145,0
5aa947d9d80161056a616d9e,59e730150e8674b6962e717a,0,2018-03-10 12:45:58,2018-03-10 13:29:12,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616da6,59e730150e8674b6962e717a,0,2018-03-10 20:26:13,2018-03-10 20:30:38,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616daa,59e730150e8674b6962e717a,0,2018-03-10 20:48:20,2018-03-10 21:13:44,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616daf,59e730150e8674b6962e717a,0,2018-03-11 08:53:50,2018-03-11 09:11:49,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616db1,59e730150e8674b6962e717a,0,2018-03-11 10:00:04,2018-03-11 10:04:50,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616db7,59e730150e8674b6962e717a,0,2018-03-11 11:16:05,2018-03-11 11:28:07,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616dbf,59e730150e8674b6962e717a,0,2018-03-11 13:34:44,2018-03-11 13:45:09,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616dc3,59e730150e8674b6962e717a,0,2018-03-11 15:12:22,2018-03-11 15:39:46,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616dc6,59e730150e8674b6962e717a,0,2018-03-11 16:30:53,2018-03-11 17:17:10,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616dcc,59e730150e8674b6962e717a,0,2018-03-11 19:29:18,2018-03-11 19:52:22,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616de4,59e730150e8674b6962e717a,0,2018-03-13 15:30:24,2018-03-13 15:36:22,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616deb,59e730150e8674b6962e717a,0,2018-03-13 17:29:26,2018-03-13 18:26:11,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616dec,59e730150e8674b6962e717a,0,2018-03-13 19:27:36,2018-03-13 19:55:33,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616df2,59e730150e8674b6962e717a,0,2018-03-14 09:12:55,2018-03-14 09:32:18,0,2018-03-14 16:04:53,0,0,0
5aa947d9d80161056a616df5,59e730150e8674b6962e717a,0,2018-03-14 14:27:19,2018-03-14 15:09:01,0,2018-03-14 16:04:53,0,0,0
5aaa1ec3d80161056a66d629,59e730150e8674b6962e717a,0,2018-03-14 17:21:59,2018-03-14 17:39:59,0,2018-03-15 07:21:04,0,0,0
5aaa1ec3d80161056a66d62a,59e730150e8674b6962e717a,0,2018-03-14 19:37:19,2018-03-14 19:59:27,0,2018-03-15 07:21:04,0,0,0
5aaa7319d80161056a697320,59e730150e8674b6962e717a,0,2018-03-15 09:19:40,2018-03-15 09:53:57,0,2018-03-15 13:20:52,0,0,0
59e786220e8674b6962ea7b9,59e730150e8674b6962e717a,1,2017-10-18 12:49:43,2017-10-18 12:52:04,304.2934210576,2017-10-18 17:49:39,0,59,0
5a04918d0e8674b69643acaa,59e730150e8674b6962e717a,1,2017-11-01 17:18:27,2017-11-01 18:06:45,15862.3912726119,2017-11-09 17:34:18,0,5000,0
5a04918d0e8674b69643acb2,59e730150e8674b6962e717a,1,2017-11-04 12:28:52,2017-11-04 12:39:03,1407.52735238483,2017-11-09 17:34:18,0,912,0
5a04918d0e8674b69643acb3,59e730150e8674b6962e717a,1,2017-11-04 12:42:02,2017-11-04 12:50:13,1501.21399335033,2017-11-09 17:34:18,0,352,0
5a04918d0e8674b69643acba,59e730150e8674b6962e717a,1,2017-11-04 14:14:34,2017-11-04 14:22:16,607.989437111142,2017-11-09 17:34:18,0,462,0
5a04918d0e8674b69643acbe,59e730150e8674b6962e717a,1,2017-11-04 15:24:59,2017-11-04 15:36:34,2339.76030009752,2017-11-09 17:34:18,0,612,0
5a04918d0e8674b69643acc4,59e730150e8674b6962e717a,1,2017-11-04 17:38:42,2017-11-04 17:44:35,242.640723810773,2017-11-09 17:34:18,0,196,0
5a04918d0e8674b69643ad4c,59e730150e8674b6962e717a,1,2017-11-09 09:15:56,2017-11-09 09:21:37,1010.87002780492,2017-11-09 17:34:18,0,280,0
5a04918d0e8674b69643ad4d,59e730150e8674b6962e717a,1,2017-11-09 09:24:44,2017-11-09 09:49:22,6948.97695283176,2017-11-09 17:34:18,0,1980,0
5a04918d0e8674b69643ad50,59e730150e8674b6962e717a,1,2017-11-09 09:51:02,2017-11-09 09:59:16,4576.4445757171,2017-11-09 17:34:18,0,462,0
5a04918d0e8674b69643ad52,59e730150e8674b6962e717a,1,2017-11-09 10:01:14,2017-11-09 10:07:21,2375.22513255786,2017-11-09 17:34:18,0,322,0
5a04e79d0e8674b696448b09,59e730150e8674b6962e717a,1,2017-11-09 17:39:34,2017-11-09 18:19:53,11600.4141002898,2017-11-09 23:41:21,0,3753,0
5a04e79d0e8674b696448b0b,59e730150e8674b6962e717a,1,2017-11-09 18:25:00,2017-11-09 18:28:26,266.122732269002,2017-11-09 23:41:21,0,111,0
5a095aea0e8674b69649f53a,59e730150e8674b6962e717a,1,2017-11-12 17:13:09,2017-11-12 17:18:40,467.982503173404,2017-11-13 08:42:19,0,137,0
5a131bd82d1de0074413560e,59e730150e8674b6962e717a,1,2017-11-17 13:36:56,2017-11-17 13:52:56,2499.7460210985,2017-11-20 18:15:55,0,919,0
5a129c052d1de00744123f13,59e730150e8674b6962e717a,1,2017-11-17 13:37:16,2017-11-17 13:52:56,1327.20819094864,2017-11-20 09:10:37,0,1051,0
5a129c052d1de00744123f17,59e730150e8674b6962e717a,1,2017-11-17 18:46:42,2017-11-17 18:50:36,0,2017-11-20 09:10:37,0,334,0
5a13f6a12d1de0074414957d,59e730150e8674b6962e717a,1,2017-11-20 23:06:03,2017-11-20 23:11:23,1751.98731174658,2017-11-21 09:49:21,0,154,0
5aa947d9d80161056a616db9,59e730150e8674b6962e717a,1,2018-03-11 11:49:18,2018-03-11 11:58:41,0,2018-03-14 16:04:53,0,401,0
5aa947d9d80161056a616dbc,59e730150e8674b6962e717a,1,2018-03-11 12:38:00,2018-03-11 12:49:45,0,2018-03-14 16:04:53,0,450,0
5aa947d9d80161056a616ccc,59e730150e8674b6962e717a,4,2017-10-18 01:22:47,2017-10-18 01:24:51,0,2018-03-14 16:04:53,0,20,0
5aa947d9d80161056a616ccd,59e730150e8674b6962e717a,4,2017-10-18 01:25:01,2017-10-18 01:27:33,0,2018-03-14 16:04:53,0,32,0
5aa947d9d80161056a616cce,59e730150e8674b6962e717a,4,2017-10-18 01:40:34,2017-10-18 01:43:28,0,2018-03-14 16:04:53,0,75,0
59e786220e8674b6962ea7b6,59e730150e8674b6962e717a,4,2017-10-18 12:21:32,2017-10-18 12:23:33,0,2017-10-18 17:49:39,0,18,0
59e786220e8674b6962ea7be,59e730150e8674b6962e717a,4,2017-10-18 13:53:07,2017-10-18 13:58:11,0,2017-10-18 17:49:39,0,119,0
59e85a6d0e8674b6962ee372,59e730150e8674b6962e717a,4,2017-10-18 17:57:30,2017-10-18 18:00:10,0,2017-10-19 08:55:25,0,66,0
59e85a6d0e8674b6962ee375,59e730150e8674b6962e717a,4,2017-10-18 20:31:18,2017-10-18 20:34:13,0,2017-10-19 08:55:25,0,70,0
59e85a6d0e8674b6962ee376,59e730150e8674b6962e717a,4,2017-10-18 20:39:53,2017-10-18 20:43:19,0,2017-10-19 08:55:25,0,43,0
59e85a6d0e8674b6962ee377,59e730150e8674b6962e717a,4,2017-10-18 20:44:15,2017-10-18 20:46:20,0,2017-10-19 08:55:25,0,13,0
59e85a6d0e8674b6962ee378,59e730150e8674b6962e717a,4,2017-10-18 20:46:37,2017-10-18 20:49:52,0,2017-10-19 08:55:25,0,78,0
59ea21c30e8674b6962fa604,59e730150e8674b6962e717a,4,2017-10-19 12:08:33,2017-10-19 12:11:33,0,2017-10-20 17:18:12,0,187,0
59ea21c30e8674b6962fa609,59e730150e8674b6962e717a,4,2017-10-19 19:11:57,2017-10-19 19:14:14,0,2017-10-20 17:18:12,0,48,0
