userID,timestamp,latitude,longitude,created_at,accuracy
59e730150e8674b6962e717a,2017-10-18 11:42:19,53.3808032720851,-1.48049039335517,2017-10-18 11:42:29,65
59e730150e8674b6962e717a,2017-10-18 11:42:23,53.3808032720851,-1.48049039335517,2017-10-18 11:42:29,65
59e730150e8674b6962e717a,2017-10-18 11:57:46,53.3808331207591,-1.48056523270074,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 12:24:35,53.3809485240697,-1.4804710549916,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 12:25:53,53.3809434611312,-1.48047039785212,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 12:49:43,53.3807816244799,-1.47958697013772,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 12:51:39,53.382341397679,-1.48163991693991,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 12:52:04,53.3822230722258,-1.48040243469425,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 12:54:57,53.3827529744635,-1.48034279671597,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 12:55:17,53.3824598336966,-1.48195308725384,2017-10-18 17:49:39,165
59e730150e8674b6962e717a,2017-10-18 12:55:19,53.3826267891147,-1.4823604910499,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 12:55:33,53.3823108900236,-1.48319549679087,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 13:01:20,53.3820314566171,-1.48289135657389,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:05:48,53.3810319047666,-1.48067120392037,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 13:06:55,53.3815978974931,-1.48092570634758,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 13:07:24,53.3819260981711,-1.48183201757062,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 13:08:03,53.3820119537942,-1.48261042759608,2017-10-18 17:49:39,68.6719168210355
59e730150e8674b6962e717a,2017-10-18 13:09:11,53.3820465369581,-1.48336843159891,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 13:09:45,53.3820362559481,-1.482441553443,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 13:10:29,53.3822661242568,-1.48030670488091,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 13:11:08,53.3808973598642,-1.4791937261407,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 13:11:23,53.3804512421614,-1.47893960453861,2017-10-18 17:49:39,65
59e730150e8674b6962e717a,2017-10-18 13:11:32,53.3803075086823,-1.4788290672018,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:13:07,53.3801556285968,-1.47954287007589,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:14:09,53.380444133704,-1.48012708872695,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:14:30,53.3806131128719,-1.48082337342341,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:14:38,53.3810923062762,-1.48093527183075,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:14:51,53.3815129101774,-1.48132519796629,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:14:58,53.3819084102785,-1.48170481436093,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:15:09,53.3819132717824,-1.48252221755822,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:15:21,53.3819096256545,-1.48328706622262,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:16:26,53.3819510741657,-1.4840687625124,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:16:50,53.381989044187,-1.4848248939975,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:16:56,53.3818741282945,-1.48569812066991,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:17:02,53.3816376748061,-1.48640396073599,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:17:11,53.3814066695547,-1.48708038032193,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:17:27,53.3812088985493,-1.48780960589786,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:17:36,53.3810483851036,-1.48860773071785,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:17:43,53.380928020974,-1.48933284916122,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:17:51,53.3809627639627,-1.49011890404065,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:18:13,53.3810327528542,-1.49091183208068,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:18:32,53.3810949046662,-1.49167550727864,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:18:46,53.3810791047787,-1.49246583692868,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:18:56,53.3810417634001,-1.49329740554233,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:19:03,53.3808771428218,-1.4941039122655,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:19:10,53.3806098439297,-1.4947789069279,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:19:34,53.3802977856746,-1.49543118663271,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:19:40,53.3800452808415,-1.49606712162634,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:19:46,53.379771611703,-1.4967063255622,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:19:53,53.3794363355761,-1.4972454495742,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:20:02,53.3790995087972,-1.49778650142392,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:20:14,53.3787641069418,-1.49831003509601,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:20:22,53.3784183534359,-1.49885108694574,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:20:39,53.378057722052,-1.49939347989997,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:20:47,53.3777475078156,-1.49998515844485,2017-10-18 17:49:39,10
59e730150e8674b6962e717a,2017-10-18 13:21:40,53.3776008664196,-1.50071027688822,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:21:48,53.3773922827592,-1.50137580000004,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:21:59,53.3771694498634,-1.50204190984508,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:22:07,53.3769381931549,-1.50272587314388,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:22:14,53.3767220657816,-1.50339340791246,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:22:26,53.3764689323058,-1.50412565097353,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:22:32,53.3762367116784,-1.50483375415346,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:22:38,53.3760229731476,-1.50550003163657,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:22:49,53.375807474417,-1.50618734769663,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:22:55,53.3755698893716,-1.50693585164985,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:23:00,53.3753147442391,-1.50768921710691,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:23:05,53.375037051787,-1.50848482735596,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:23:09,53.3748312341546,-1.50918161496661,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:23:13,53.3746275539076,-1.50989944115422,2017-10-18 17:49:39,5
59e730150e8674b6962e717a,2017-10-18 13:23:17,53.3744021645313,-1.51058047078691,2017-10-18 17:49:39,5
